2713,IEM Sydney 2017,2310239-sk-vici-iem-sydney-2017,28107.0,5/3/2017,1.0,5.0,ViCi,remove,Mirage,5. ViCi removed Mirage
2713,IEM Sydney 2017,2310239-sk-vici-iem-sydney-2017,28107.0,5/3/2017,1.0,6.0,SK,remove,Overpass,6. SK removed Overpass
2713,IEM Sydney 2017,2310239-sk-vici-iem-sydney-2017,28107.0,5/3/2017,1.0,7.0,,,Cobblestone,7. Cobblestone was left over
2713,IEM Sydney 2017,2310238-north-optic-iem-sydney-2017,28106.0,5/3/2017,1.0,1.0,North,remove,Train,1. North removed Train
2713,IEM Sydney 2017,2310238-north-optic-iem-sydney-2017,28106.0,5/3/2017,1.0,2.0,OpTic,remove,Cobblestone,2. OpTic removed Cobblestone
2713,IEM Sydney 2017,2310238-north-optic-iem-sydney-2017,28106.0,5/3/2017,1.0,3.0,OpTic,remove,Overpass,3. OpTic removed Overpass
2713,IEM Sydney 2017,2310238-north-optic-iem-sydney-2017,28106.0,5/3/2017,1.0,4.0,North,remove,Cache,4. North removed Cache
2713,IEM Sydney 2017,2310238-north-optic-iem-sydney-2017,28106.0,5/3/2017,1.0,5.0,North,remove,Mirage,5. North removed Mirage
2713,IEM Sydney 2017,2310238-north-optic-iem-sydney-2017,28106.0,5/3/2017,1.0,6.0,OpTic,remove,Nuke,6. OpTic removed Nuke
2713,IEM Sydney 2017,2310238-north-optic-iem-sydney-2017,28106.0,5/3/2017,1.0,7.0,,,Inferno,7. Inferno was left over
2567,DreamHack Open Austin 2017,2310116-immortals-gambit-dreamhack-open-austin-2017,28067.0,5/1/2017,3.0,1.0,Gambit,remove,Cache,1. Gambit removed Cache
2567,DreamHack Open Austin 2017,2310116-immortals-gambit-dreamhack-open-austin-2017,28067.0,5/1/2017,3.0,2.0,Immortals,remove,Nuke,2. Immortals removed Nuke
2567,DreamHack Open Austin 2017,2310116-immortals-gambit-dreamhack-open-austin-2017,28067.0,5/1/2017,3.0,3.0,Gambit,pick,Train,3. Gambit picked Train
2567,DreamHack Open Austin 2017,2310116-immortals-gambit-dreamhack-open-austin-2017,28067.0,5/1/2017,3.0,4.0,Immortals,pick,Inferno,4. Immortals picked Inferno
2567,DreamHack Open Austin 2017,2310116-immortals-gambit-dreamhack-open-austin-2017,28067.0,5/1/2017,3.0,5.0,Gambit,remove,Mirage,5. Gambit removed Mirage
2567,DreamHack Open Austin 2017,2310116-immortals-gambit-dreamhack-open-austin-2017,28067.0,5/1/2017,3.0,6.0,Immortals,remove,Overpass,6. Immortals removed Overpass
2567,DreamHack Open Austin 2017,2310116-immortals-gambit-dreamhack-open-austin-2017,28067.0,5/1/2017,3.0,7.0,,,Cobblestone,7. Cobblestone was left over
2567,DreamHack Open Austin 2017,2310115-gambit-g2-dreamhack-open-austin-2017,28066.0,4/30/2017,3.0,1.0,G2,remove,Mirage,1. G2 removed Mirage
2567,DreamHack Open Austin 2017,2310115-gambit-g2-dreamhack-open-austin-2017,28066.0,4/30/2017,3.0,2.0,Gambit,remove,Cache,2. Gambit removed Cache
2567,DreamHack Open Austin 2017,2310115-gambit-g2-dreamhack-open-austin-2017,28066.0,4/30/2017,3.0,3.0,G2,pick,Nuke,3. G2 picked Nuke
2567,DreamHack Open Austin 2017,2310115-gambit-g2-dreamhack-open-austin-2017,28066.0,4/30/2017,3.0,4.0,Gambit,pick,Train,4. Gambit picked Train
2567,DreamHack Open Austin 2017,2310115-gambit-g2-dreamhack-open-austin-2017,28066.0,4/30/2017,3.0,5.0,G2,remove,Inferno,5. G2 removed Inferno
2567,DreamHack Open Austin 2017,2310115-gambit-g2-dreamhack-open-austin-2017,28066.0,4/30/2017,3.0,6.0,Gambit,remove,Overpass,6. Gambit removed Overpass
2567,DreamHack Open Austin 2017,2310115-gambit-g2-dreamhack-open-austin-2017,28066.0,4/30/2017,3.0,7.0,,,Cobblestone,7. Cobblestone was left over
2567,DreamHack Open Austin 2017,2310114-immortals-heroic-dreamhack-open-austin-2017,28065.0,4/30/2017,3.0,1.0,Heroic,remove,Cache,1. Heroic removed Cache
2567,DreamHack Open Austin 2017,2310114-immortals-heroic-dreamhack-open-austin-2017,28065.0,4/30/2017,3.0,2.0,Immortals,remove,Nuke,2. Immortals removed Nuke
2567,DreamHack Open Austin 2017,2310114-immortals-heroic-dreamhack-open-austin-2017,28065.0,4/30/2017,3.0,3.0,Heroic,pick,Overpass,3. Heroic picked Overpass
2567,DreamHack Open Austin 2017,2310114-immortals-heroic-dreamhack-open-austin-2017,28065.0,4/30/2017,3.0,4.0,Immortals,pick,Inferno,4. Immortals picked Inferno
2567,DreamHack Open Austin 2017,2310114-immortals-heroic-dreamhack-open-austin-2017,28065.0,4/30/2017,3.0,5.0,Heroic,remove,Mirage,5. Heroic removed Mirage
2567,DreamHack Open Austin 2017,2310114-immortals-heroic-dreamhack-open-austin-2017,28065.0,4/30/2017,3.0,6.0,Immortals,remove,Train,6. Immortals removed Train
2567,DreamHack Open Austin 2017,2310114-immortals-heroic-dreamhack-open-austin-2017,28065.0,4/30/2017,3.0,7.0,,,Cobblestone,7. Cobblestone was left over
2567,DreamHack Open Austin 2017,2310113-cloud9-g2-dreamhack-open-austin-2017,28041.0,4/30/2017,3.0,1.0,G2,remove,Mirage,1. G2 removed Mirage
2567,DreamHack Open Austin 2017,2310113-cloud9-g2-dreamhack-open-austin-2017,28041.0,4/30/2017,3.0,2.0,Cloud9,remove,Nuke,2. Cloud9 removed Nuke
2567,DreamHack Open Austin 2017,2310113-cloud9-g2-dreamhack-open-austin-2017,28041.0,4/30/2017,3.0,3.0,G2,pick,Cobblestone,3. G2 picked Cobblestone
2567,DreamHack Open Austin 2017,2310113-cloud9-g2-dreamhack-open-austin-2017,28041.0,4/30/2017,3.0,4.0,Cloud9,pick,Inferno,4. Cloud9 picked Inferno
2567,DreamHack Open Austin 2017,2310113-cloud9-g2-dreamhack-open-austin-2017,28041.0,4/30/2017,3.0,5.0,G2,remove,Train,5. G2 removed Train
2567,DreamHack Open Austin 2017,2310113-cloud9-g2-dreamhack-open-austin-2017,28041.0,4/30/2017,3.0,6.0,Cloud9,remove,Overpass,6. Cloud9 removed Overpass
2567,DreamHack Open Austin 2017,2310113-cloud9-g2-dreamhack-open-austin-2017,28041.0,4/30/2017,3.0,7.0,,,Cache,7. Cache was left over
2567,DreamHack Open Austin 2017,2310112-hellraisers-heroic-dreamhack-open-austin-2017,28040.0,4/29/2017,3.0,1.0,Heroic,remove,Cache,1. Heroic removed Cache
2567,DreamHack Open Austin 2017,2310112-hellraisers-heroic-dreamhack-open-austin-2017,28040.0,4/29/2017,3.0,2.0,HellRaisers,remove,Cobblestone,2. HellRaisers removed Cobblestone
2567,DreamHack Open Austin 2017,2310112-hellraisers-heroic-dreamhack-open-austin-2017,28040.0,4/29/2017,3.0,3.0,Heroic,pick,Nuke,3. Heroic picked Nuke
2567,DreamHack Open Austin 2017,2310112-hellraisers-heroic-dreamhack-open-austin-2017,28040.0,4/29/2017,3.0,4.0,HellRaisers,pick,Inferno,4. HellRaisers picked Inferno
2567,DreamHack Open Austin 2017,2310112-hellraisers-heroic-dreamhack-open-austin-2017,28040.0,4/29/2017,3.0,5.0,Heroic,remove,Mirage,5. Heroic removed Mirage
2567,DreamHack Open Austin 2017,2310112-hellraisers-heroic-dreamhack-open-austin-2017,28040.0,4/29/2017,3.0,6.0,HellRaisers,remove,Train,6. HellRaisers removed Train
2567,DreamHack Open Austin 2017,2310112-hellraisers-heroic-dreamhack-open-austin-2017,28040.0,4/29/2017,3.0,7.0,,,Overpass,7. Overpass was left over
2567,DreamHack Open Austin 2017,2310111-liquid-g2-dreamhack-open-austin-2017,28039.0,4/29/2017,3.0,1.0,Liquid,remove,Overpass,1. Liquid removed Overpass
2567,DreamHack Open Austin 2017,2310111-liquid-g2-dreamhack-open-austin-2017,28039.0,4/29/2017,3.0,2.0,G2,remove,Mirage,2. G2 removed Mirage
2567,DreamHack Open Austin 2017,2310111-liquid-g2-dreamhack-open-austin-2017,28039.0,4/29/2017,3.0,3.0,Liquid,pick,Cobblestone,3. Liquid picked Cobblestone
2567,DreamHack Open Austin 2017,2310111-liquid-g2-dreamhack-open-austin-2017,28039.0,4/29/2017,3.0,4.0,G2,pick,Train,4. G2 picked Train
2567,DreamHack Open Austin 2017,2310111-liquid-g2-dreamhack-open-austin-2017,28039.0,4/29/2017,3.0,5.0,Liquid,remove,Inferno,5. Liquid removed Inferno
