/events/2635/esl-one-cologne-2017,/matches/2312064/sk-vs-space-soldiers-esl-one-cologne-2017,/download/demo/29952,2017-07-04T11:25:00,SK,/team/6137/sk,Space Soldiers,/team/5929/space-soldiers
/events/2635/esl-one-cologne-2017,/matches/2312063/faze-vs-heroic-esl-one-cologne-2017,/download/demo/29951,2017-07-04T10:00:00,FaZe,/team/6667/faze,Heroic,/team/7175/heroic
/events/2635/esl-one-cologne-2017,/matches/2312056/mousesports-vs-fnatic-esl-one-cologne-2017,/download/demo/29974,2017-07-04T10:00:00,mousesports,/team/4494/mousesports,fnatic,/team/4991/fnatic
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311902/liquid-vs-flipsid3-pgl-major-krakow-2017-main-qualifier,/download/demo/29903,2017-07-02T19:10:00,Liquid,/team/5973/liquid,FlipSid3,/team/5988/flipsid3
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311901/dignitas-vs-vega-squadron-pgl-major-krakow-2017-main-qualifier,/download/demo/29897,2017-07-02T17:50:00,dignitas,/team/5422/dignitas,Vega Squadron,/team/6094/vega-squadron
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311900/hellraisers-vs-immortals-pgl-major-krakow-2017-main-qualifier,/download/demo/29893,2017-07-02T16:15:00,HellRaisers,/team/5310/hellraisers,Immortals,/team/7010/immortals
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311899/big-vs-liquid-pgl-major-krakow-2017-main-qualifier,/download/demo/29892,2017-07-02T14:35:00,BIG,/team/7532/big,Liquid,/team/5973/liquid
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311898/cloud9-vs-flipsid3-pgl-major-krakow-2017-main-qualifier,/download/demo/29885,2017-07-02T13:20:00,Cloud9,/team/5752/cloud9,FlipSid3,/team/5988/flipsid3
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311897/godsent-vs-immortals-pgl-major-krakow-2017-main-qualifier,/download/demo/29878,2017-07-02T11:40:00,GODSENT,/team/6902/godsent,Immortals,/team/7010/immortals
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311896/dignitas-vs-renegades-pgl-major-krakow-2017-main-qualifier,/download/demo/29877,2017-07-02T10:10:00,dignitas,/team/5422/dignitas,Renegades,/team/6211/renegades
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311895/tyloo-vs-hellraisers-pgl-major-krakow-2017-main-qualifier,/download/demo/29876,2017-07-02T08:25:00,TyLoo,/team/4863/tyloo,HellRaisers,/team/5310/hellraisers
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311894/penta-vs-vega-squadron-pgl-major-krakow-2017-main-qualifier,/download/demo/29875,2017-07-02T07:00:00,PENTA,/team/5395/penta,Vega Squadron,/team/6094/vega-squadron
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311893/g2-vs-flipsid3-pgl-major-krakow-2017-main-qualifier,/download/demo/29847,2017-07-01T17:25:00,G2,/team/5995/g2,FlipSid3,/team/5988/flipsid3
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311892/liquid-vs-hellraisers-pgl-major-krakow-2017-main-qualifier,/download/demo/29846,2017-07-01T16:15:00,Liquid,/team/5973/liquid,HellRaisers,/team/5310/hellraisers
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311891/penta-vs-mousesports-pgl-major-krakow-2017-main-qualifier,/download/demo/29832,2017-07-01T14:40:00,PENTA,/team/5395/penta,mousesports,/team/4494/mousesports
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311890/cloud9-vs-godsent-pgl-major-krakow-2017-main-qualifier,/download/demo/29831,2017-07-01T13:10:00,Cloud9,/team/5752/cloud9,GODSENT,/team/6902/godsent
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311889/big-vs-immortals-pgl-major-krakow-2017-main-qualifier,/download/demo/29828,2017-07-01T11:30:00,BIG,/team/7532/big,Immortals,/team/7010/immortals
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311888/tyloo-vs-vega-squadron-pgl-major-krakow-2017-main-qualifier,/download/demo/29827,2017-07-01T10:00:00,TyLoo,/team/4863/tyloo,Vega Squadron,/team/6094/vega-squadron
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311887/optic-vs-renegades-pgl-major-krakow-2017-main-qualifier,/download/demo/29826,2017-07-01T08:20:00,OpTic,/team/6615/optic,Renegades,/team/6211/renegades
