2303566-2,STEAM_1:0:33601544,freddieb,EPSILON
2303566-2,STEAM_1:1:14002360,xelos,EPSILON
2303566-2,STEAM_1:1:36953343,REZ,EPSILON
2303566-2,STEAM_1:1:80631453,doplan,EPSILON
2303566-2,STEAM_1:0:49747096,zho.TV,VG.CyberZEN
2303566-2,STEAM_1:1:20893028,adventTV,VG.CyberZEN
2303566-2,STEAM_1:1:24443186,LOVEYYTV,VG.CyberZEN
2303566-2,STEAM_1:1:79561503,draken,EPSILON
2303566-2,STEAM_1:0:20286443,tb.TV,VG.CyberZEN
2303581-0,STEAM_1:1:14002360,xelos,EPSILON
2303581-0,STEAM_1:1:25122646,gla1ve,teamX
2303581-0,STEAM_1:0:429364,moffeliten,teamX
2303581-0,STEAM_1:0:77332070,valde,teamX
2303581-0,STEAM_1:1:36953343,REZ,EPSILON
2303581-0,STEAM_1:1:14578668,Snappii,teamX
2303581-0,STEAM_1:0:33601544,freddieb,EPSILON
2303581-0,STEAM_1:1:80631453,doplan,EPSILON
2303581-0,STEAM_1:1:79561503,draken,EPSILON
2303581-0,STEAM_1:0:16820307,Friis,teamX
2303581-1,STEAM_1:0:429364,moffeliten,teamX
2303581-1,STEAM_1:1:80631453,doplan,EPSILON
2303581-1,STEAM_1:1:36953343,REZ,EPSILON
2303581-1,STEAM_1:0:77332070,valde,teamX
2303581-1,STEAM_1:0:16820307,Friis,teamX
2303581-1,STEAM_1:1:14002360,xelos,EPSILON
2303581-1,STEAM_1:1:14578668,Snappii,teamX
2303581-1,STEAM_1:1:25122646,gla1ve,teamX
2303581-1,STEAM_1:0:33601544,freddieb,EPSILON
2303581-1,STEAM_1:1:79561503,draken,EPSILON
2303581-2,STEAM_1:0:429364,moffeliten,teamX
2303581-2,STEAM_1:0:77332070,valde,teamX
2303581-2,STEAM_1:0:16820307,Friis,teamX
2303581-2,STEAM_1:1:14002360,xelos,EPSILON
2303581-2,STEAM_1:1:14578668,Snappii,teamX
2303581-2,STEAM_1:1:25122646,gla1ve,teamX
2303581-2,STEAM_1:0:33601544,freddieb,EPSILON
2303581-2,STEAM_1:1:80631453,doplan,EPSILON
2303581-2,STEAM_1:1:79561503,draken,EPSILON
2303581-2,STEAM_1:1:36953343,REZ,EPSILON
2303582-0,STEAM_1:1:42565936,SOMEBODYGOD*LeSports,TYLOO
2303582-0,STEAM_1:1:24443186,LOVEYYTV,VG.CyberZEN
2303582-0,STEAM_1:1:26482259,fancyMonkey*LeSports,TYLOO
2303582-0,STEAM_1:1:84991308,DDsirwow*LeSports,TYLOO
2303582-0,STEAM_1:0:49747096,zho.TV,VG.CyberZEN
2303582-0,STEAM_1:1:20893028,adventTV,VG.CyberZEN
2303582-0,STEAM_1:0:44000518,Attacker*LeSports,TYLOO
2303582-0,STEAM_1:1:63215426,Svg.TV,VG.CyberZEN
2303582-0,STEAM_1:0:54518081,captainMo*LeSports,TYLOO
2303582-0,STEAM_1:0:20286443,tb.TV,VG.CyberZEN
2303582-1,STEAM_1:1:24443186,LOVEYYTV,VG.CyberZEN
2303582-1,STEAM_1:0:54518081,captainMo*LeSports,TYLOO
2303582-1,STEAM_1:1:42565936,SOMEBODYGOD*LeSports,TYLOO
2303582-1,STEAM_1:1:26482259,fancyMonkey*LeSports,TYLOO
2303582-1,STEAM_1:0:44000518,Attacker*LeSports,TYLOO
2303582-1,STEAM_1:1:84991308,DDsirwow*LeSports,TYLOO
2303582-1,STEAM_1:0:20286443,tb.TV,VG.CyberZEN
2303582-1,STEAM_1:1:20893028,adventTV,VG.CyberZEN
2303582-1,STEAM_1:1:63215426,Svg.TV,VG.CyberZEN
2303582-1,STEAM_1:0:49747096,zho.TV,VG.CyberZEN
2304515-0,STEAM_1:0:38219459,smike,HellRaisers
2304515-0,STEAM_1:1:23459321,bondik ;wf,HellRaisers
2304515-0,STEAM_1:1:27964215,STYKO,HellRaisers
2304515-0,STEAM_1:1:17161067,Senpai Zero,HellRaisers
2304515-0,STEAM_1:0:462986,MaikeleleRL,Ninjas In Pyjamas
2304515-0,STEAM_1:1:29465181,ANGE1YL !,HellRaisers
2304515-0,STEAM_1:1:12147600,friberg Crucial,Ninjas In Pyjamas
2304515-0,STEAM_1:0:46862,f0rest NOCCO,Ninjas In Pyjamas
2304515-0,STEAM_1:0:13112496,Xizt Xtrfy,Ninjas In Pyjamas
2304515-0,STEAM_1:0:10885595,GeT_RiGhT-A- Kinguin,Ninjas In Pyjamas
2304517-0,STEAM_1:0:14251260,ScreaM SAIYAJIN,G2.Esports
2304517-0,STEAM_1:1:26992886,RpK -C-,G2.Esports
2304517-0,STEAM_1:1:7160959,SMITHZZ,G2.Esports
2304517-0,STEAM_1:0:24809582,hsk,MVP Project
2304517-0,STEAM_1:1:23327283,shox,G2.Esports
2304517-0,STEAM_1:1:26514823,bodyy,G2.Esports
2304517-0,STEAM_1:1:38919321,Sound,MVP Project
2304517-0,STEAM_1:0:24904741,XigNw0w^ :D,MVP Project
2304517-0,STEAM_1:1:33311762,ARGENCY,MVP Project
2304517-0,STEAM_1:0:24472434,rindA,MVP Project
2304519-0,STEAM_1:1:2833630,markeloff,FlipSid3
2304519-0,STEAM_1:0:45342612,aizy,FaZe Clan
2304519-0,STEAM_1:0:21221457,jkaem,FaZe Clan
2304519-0,STEAM_1:1:26629068,B1ad3,FlipSid3
2304519-0,STEAM_1:1:20258583,k1o,FaZe Clan
2304519-0,STEAM_1:0:672623,ALLU,FaZe Clan
2304519-0,STEAM_1:1:18542739,rain,FaZe Clan
2304519-0,STEAM_1:0:26665464,Shara ;wf,FlipSid3
2304519-0,STEAM_1:0:18366094,WorldEdit_ru,FlipSid3
2304519-0,STEAM_1:0:19170485,wayLander,FlipSid3
2304520-0,STEAM_1:0:11714767,Edward,Natus Vincere
2304520-0,STEAM_1:0:44000518,Attacker * LeSports,TyLoo
2304520-0,STEAM_1:1:26482259,fancySummer,TyLoo
2304520-0,STEAM_1:1:6032647,GuardiaN,Natus Vincere
2304520-0,STEAM_1:1:84991308,DD * LeSports,TyLoo
2304520-0,STEAM_1:0:1824214,seized,Natus Vincere
2304520-0,STEAM_1:0:54518081,captainMo  * LeSports,TyLoo
2304520-0,STEAM_1:1:36968273,s1mple,Natus Vincere
2304520-0,STEAM_1:0:78128774,flamie [A],Natus Vincere
2304520-0,STEAM_1:1:42565936,SOMEBODYxD,TyLoo
2304521-0,STEAM_1:0:77332070,valde :>,Heroic
2304521-0,STEAM_1:1:95619188,astralis dupreeh,Astralis
2304521-0,STEAM_1:1:14578668,Snappi GL DSP,Heroic
2304521-0,STEAM_1:0:16820307,Friis,Heroic
2304521-0,STEAM_1:1:25122646,gla1ve,Heroic
2304521-0,STEAM_1:0:13723968,DeV1Ce-,Astralis
2304521-0,STEAM_1:0:429364,MODDII v_,Heroic
2304521-0,STEAM_1:1:14582262,kArrigAn ,Astralis
2304521-0,STEAM_1:0:29807412,KJA3RBY3,Astralis
2304521-0,STEAM_1:0:15208267,Xyp9x,Astralis
2304522-0,STEAM_1:0:77332070,valde :>,Heroic
2304522-0,STEAM_1:1:42565936,SOMEBODYxD,TyLoo
2304522-0,STEAM_1:1:26482259,fancySummer,TyLoo
2304522-0,STEAM_1:1:84991308,DD * LeSports,TyLoo
2304522-0,STEAM_1:1:25122646,gla1ve,Heroic
2304522-0,STEAM_1:0:54518081,captainMo  * LeSports,TyLoo
2304522-0,STEAM_1:0:429364,MODDII v_,Heroic
2304522-0,STEAM_1:0:44000518,Attacker * LeSports,TyLoo
2304522-0,STEAM_1:1:14578668,Snappi GL DSP,Heroic
2304522-0,STEAM_1:0:16820307,Friis,Heroic
2304523-0,STEAM_1:0:2257963,shroud,Cloud9
2304523-0,STEAM_1:0:8987812,ENVYUS HappyV,EnVyUS
2304523-0,STEAM_1:0:8987812,ENVYUS HappyV,EnVyUS
2304523-0,STEAM_1:0:8987812,ENVYUS HappyV,EnVyUS
2304523-0,STEAM_1:0:32320034,ENVYUS kennyS,EnVyUS
2304523-0,STEAM_1:0:32320034,ENVYUS kennyS,EnVyUS
2304523-0,STEAM_1:0:32320034,ENVYUS kennyS,EnVyUS
2304523-0,STEAM_1:1:22119311,ENVYUS DEVIL ,EnVyUS
2304523-0,STEAM_1:1:22119311,ENVYUS DEVIL ,EnVyUS
2304523-0,STEAM_1:1:22119311,ENVYUS DEVIL ,EnVyUS
2304523-0,STEAM_1:1:22119311,ENVYUS DEVIL ,EnVyUS
2304523-0,STEAM_1:1:22119311,ENVYUS DEVIL ,EnVyUS
2304523-0,STEAM_1:1:47302560,autimatic,Cloud9
2304523-0,STEAM_1:0:377643,n0thing,Cloud9
2304523-0,STEAM_1:1:10537862,Skadoodle,Cloud9
2304523-0,STEAM_1:0:19369141,Stewie2K,Cloud9
2304523-0,STEAM_1:0:1714628,ENVYUS SjXER,EnVyUS
2304523-0,STEAM_1:0:1714628,ENVYUS SjXER,EnVyUS
2304523-0,STEAM_1:0:1714628,ENVYUS SjXER,EnVyUS
2304523-0,STEAM_1:1:14739219,ENVYUS apEXmousse[F],EnVyUS
2304523-0,STEAM_1:1:14739219,ENVYUS apEXmousse[F],EnVyUS
2304523-0,STEAM_1:1:14739219,ENVYUS apEXmousse[F],EnVyUS
2304558-0,STEAM_1:1:23459321,bondik ;wf,HellRaisers
2304558-0,STEAM_1:1:12067445,MSL [8],dignitas
2304558-0,STEAM_1:1:27964215,STYKO,HellRaisers
2304558-0,STEAM_1:1:11845461,Magisk <F>,dignitas
2304558-0,STEAM_1:1:9701723,k0nfig -E^,dignitas
2304558-0,STEAM_1:1:17161067,Senpai Zero,HellRaisers
2304558-0,STEAM_1:0:38219459,smike,HellRaisers
2304558-0,STEAM_1:1:9031157,cajunb,dignitas
2304558-0,STEAM_1:1:29465181,ANGE1YL !,HellRaisers
2304558-0,STEAM_1:1:17551991,RUBINO,dignitas
2304559-0,STEAM_1:1:15541177,flusha,GODSENT
2304559-0,STEAM_1:0:35692928,KRiMZ,GODSENT
2304559-0,STEAM_1:0:10885595,GeT_RiGhT-A- Kinguin,Ninjas In Pyjamas
2304559-0,STEAM_1:0:13112496,Xizt Xtrfy,Ninjas In Pyjamas
2304559-0,STEAM_1:0:46862,f0rest NOCCO,Ninjas In Pyjamas
2304559-0,STEAM_1:0:48908025,ZNAjDER,GODSENT
2304559-0,STEAM_1:0:4709591,pronax,GODSENT
2304559-0,STEAM_1:1:12147600,friberg Crucial,Ninjas In Pyjamas
2304559-0,STEAM_1:0:462986,MaikeleleRL,Ninjas In Pyjamas
2304559-0,STEAM_1:0:35644236,JWonderchild,GODSENT
2304560-0,STEAM_1:0:24809582,hsk,MVP Project
2304560-0,STEAM_1:1:33311762,ARGENCY,MVP Project
2304560-0,STEAM_1:0:19170485,wayLandeRRRRRR,FlipSid3
2304560-0,STEAM_1:0:26665464,Shara ;wf,FlipSid3
2304560-0,STEAM_1:0:24472434,rindA,MVP Project
2304560-0,STEAM_1:1:38919321,Sound,MVP Project
2304560-0,STEAM_1:0:18366094,WorldEdit_ru,FlipSid3
2304560-0,STEAM_1:1:26629068,B1ad3,FlipSid3
2304560-0,STEAM_1:0:24904741,XigNw0w^ :D,MVP Project
2304560-0,STEAM_1:1:2833630,markeloff,FlipSid3
2304561-0,STEAM_1:0:672623,ALLU,FaZe Clan
2304561-0,STEAM_1:1:23327283,shox,G2.Esports
2304561-0,STEAM_1:0:21221457,jkaem,FaZe Clan
2304561-0,STEAM_1:1:20258583,k1o,FaZe Clan
2304561-0,STEAM_1:0:45342612,aizy,FaZe Clan
2304561-0,STEAM_1:1:18542739,rain,FaZe Clan
2304561-0,STEAM_1:1:26992886,RpK -C-,G2.Esports
2304561-0,STEAM_1:1:26514823,bodyy,G2.Esports
2304561-0,STEAM_1:0:14251260,ScreaM,G2.Esports
2304561-0,STEAM_1:1:7160959,SMITHZZ,G2.Esports
2304564-0,STEAM_1:1:6032647,GuardiaN,Natus Vincere
2304564-0,STEAM_1:1:14582262,kArrigAnS,Astralis
2304564-0,STEAM_1:0:1824214,seized,Natus Vincere
2304564-0,STEAM_1:0:22294614,dupreeh,Astralis
2304564-0,STEAM_1:0:15208267,Xyp9x,Astralis
2304564-0,STEAM_1:0:29807412,Kjaerbye[FF],Astralis
2304564-0,STEAM_1:0:13723968,DeV1Ce-,Astralis
2304564-0,STEAM_1:0:78128774,flamie [A],Natus Vincere
2304564-0,STEAM_1:0:11714767,Edward,Natus Vincere
2304564-0,STEAM_1:1:36968273,s1mple,Natus Vincere
2304567-0,STEAM_1:1:10937922,Snaxou,Virtus.pro G2A
2304567-0,STEAM_1:0:9430177,byali,Virtus.pro G2A
2304567-0,STEAM_1:0:117026,TaZ,Virtus.pro G2A
2304567-0,STEAM_1:0:6790045,PASHABICEPS,Virtus.pro G2A
2304567-0,STEAM_1:0:230103,neo,Virtus.pro G2A
2304567-0,STEAM_1:0:49747096,zhokiNg huomao.tv,VG.CyberZen
2304567-0,STEAM_1:1:20893028,advent huomao.tv,VG.CyberZen
2304567-0,STEAM_1:1:24443186,LOVEYY huomao.tv,VG.CyberZen
2304567-0,STEAM_1:0:20286443,tb HUOMAO.tv,VG.CyberZen
2304567-0,STEAM_1:1:63215426,Savageoh HUOMAO.tv,VG.CyberZen
2304568-0,STEAM_1:0:9430177,byali g2a.com,Virtus.pro G2A
2304568-0,STEAM_1:1:22119311,ENVYUS DEVIL ,EnVyUS
2304568-0,STEAM_1:0:117026,TaZ g2a.com,Virtus.pro G2A
2304568-0,STEAM_1:1:10937922,$naxou g2a.com,Virtus.pro G2A
2304568-0,STEAM_1:0:230103,NEO g2a.com,Virtus.pro G2A
2304568-0,STEAM_1:0:6790045,PASHABICEPS g2a.com,Virtus.pro G2A
2304568-0,STEAM_1:0:8987812,ENVYUS HappyV,EnVyUS
2304568-0,STEAM_1:0:1714628,ENVYUS SjXER,EnVyUS
2304568-0,STEAM_1:1:14739219,ENVYUS apEXmousse[F],EnVyUS
2304568-0,STEAM_1:0:32320034,ENVYUS kennyS,EnVyUS
2304569-0,STEAM_1:1:20893028,advent huomao.tv,VG.CyberZen
2304569-0,STEAM_1:1:47302560,autimatic,Cloud9
2304569-0,STEAM_1:0:2257963,shroud,Cloud9
2304569-0,STEAM_1:0:49747096,zhokiNg huomao.tv,VG.CyberZen
2304569-0,STEAM_1:1:24443186,LOVEYY huomao.tv,VG.CyberZen
2304569-0,STEAM_1:0:19369141,Stewie2K,Cloud9
2304569-0,STEAM_1:1:63215426,Savageoh HUOMAO.tv,VG.CyberZen
2304569-0,STEAM_1:0:377643,n0thing,Cloud9
2304569-0,STEAM_1:0:20286443,tb HUOMAO.tv,VG.CyberZen
2304569-0,STEAM_1:1:10537862,Skadoodle,Cloud9
2304574-0,STEAM_1:1:12067445,MSL,dignitas
2304574-0,STEAM_1:1:15541177,flusha,GODSENT
2304574-0,STEAM_1:0:35692928,KRiMZ,GODSENT
2304574-0,STEAM_1:0:48908025,Znajder,GODSENT
2304574-0,STEAM_1:0:4709591,pronax,GODSENT
2304574-0,STEAM_1:1:17551991,RUBINO,dignitas
2304574-0,STEAM_1:1:9031157,cajunb,dignitas
2304574-0,STEAM_1:1:11845461,Magisk <F>,dignitas
2304574-0,STEAM_1:1:9701723,k0nfig -E^,dignitas
2304574-0,STEAM_1:0:35644236,JW,GODSENT
2304574-1,STEAM_1:1:15541177,flusha,GODSENT
2304574-1,STEAM_1:1:9031157,cajunb,dignitas
2304574-1,STEAM_1:0:48908025,Znajder,GODSENT
2304574-1,STEAM_1:0:35692928,KRiMZ,GODSENT
2304574-1,STEAM_1:0:4709591,pronax,GODSENT
2304574-1,STEAM_1:0:35644236,JW,GODSENT
2304574-1,STEAM_1:1:11845461,Magisk <F>,dignitas
2304574-1,STEAM_1:1:12067445,MSL,dignitas
2304574-1,STEAM_1:1:17551991,RUBINO,dignitas
2304574-1,STEAM_1:1:9701723,k0nfig -E^,dignitas
2304575-0,STEAM_1:0:19170485,wayLander,FlipSid3
2304575-0,STEAM_1:1:20258583,k1o,FaZe Clan
2304575-0,STEAM_1:0:672623,ALLU,FaZe Clan
2304575-0,STEAM_1:0:21221457,jkaem,FaZe Clan
2304575-0,STEAM_1:0:45342612,aizy,FaZe Clan
2304575-0,STEAM_1:0:18366094,WorldEdit_ru,FlipSid3
2304575-0,STEAM_1:1:2833630,markeloff,FlipSid3
2304575-0,STEAM_1:1:26629068,B1ad3,FlipSid3
2304575-0,STEAM_1:1:18542739,rain,FaZe Clan
2304575-0,STEAM_1:0:26665464,Shara ;wf,FlipSid3
2304575-1,STEAM_1:1:2833630,markeloff,FlipSid3
2304575-1,STEAM_1:1:18542739,rain,FaZe Clan
2304575-1,STEAM_1:0:21221457,jkaem,FaZe Clan
2304575-1,STEAM_1:0:672623,ALLU,FaZe Clan
2304575-1,STEAM_1:1:20258583,k1o,FaZe Clan
2304575-1,STEAM_1:0:26665464,Shara ;wf,FlipSid3
2304575-1,STEAM_1:0:19170485,wayLander,FlipSid3
2304575-1,STEAM_1:1:26629068,B1ad3,FlipSid3
2304575-1,STEAM_1:0:18366094,WorldEdit_ru,FlipSid3
2304575-1,STEAM_1:0:45342612,aizy,FaZe Clan
2304575-1,STEAM_1:0:45342612,aizy,FaZe Clan
2304575-2,STEAM_1:0:45342612,aizy,FaZe Clan
2304575-2,STEAM_1:0:45342612,aizy,FaZe Clan
2304575-2,STEAM_1:0:19170485,wayLander,FlipSid3
2304575-2,STEAM_1:0:18366094,WorldEdit_ru,FlipSid3
2304575-2,STEAM_1:1:20258583,k1o,FaZe Clan
2304575-2,STEAM_1:1:18542739,rain,FaZe Clan
2304575-2,STEAM_1:1:2833630,markeloff,FlipSid3
2304575-2,STEAM_1:0:26665464,Shara ;wf,FlipSid3
2304575-2,STEAM_1:0:21221457,jkaem,FaZe Clan
2304575-2,STEAM_1:1:26629068,B1ad3,FlipSid3
2304575-2,STEAM_1:0:672623,ALLU,FaZe Clan
2304576-0,STEAM_1:0:29807412,KJAERBYE,Astralis
2304576-0,STEAM_1:0:22294614,dupreeh,Astralis
2304576-0,STEAM_1:1:42565936,SOMEBODYxD,TyLoo
2304576-0,STEAM_1:0:13723968,DeV1Ce-,Astralis
2304576-0,STEAM_1:1:14582262,kArrigAnS,Astralis
2304576-0,STEAM_1:1:26482259,fancySummer,TyLoo
2304576-0,STEAM_1:0:44000518,Attacker * LeSports,TyLoo
2304576-0,STEAM_1:0:15208267,Xyp9x,Astralis
2304576-0,STEAM_1:0:54518081,captainMo  * LeSports,TyLoo
2304576-0,STEAM_1:1:84991308,DD * LeSports,TyLoo
2304576-1,STEAM_1:1:42565936,SOMEBODYxD,TyLoo
2304576-1,STEAM_1:0:13723968,DeV1Ce-,Astralis
2304576-1,STEAM_1:0:15208267,Xyp9x,Astralis
2304576-1,STEAM_1:1:84991308,DD * LeSports,TyLoo
2304576-1,STEAM_1:0:22294614,dupreeh,Astralis
2304576-1,STEAM_1:1:14582262,kArrigAnS,Astralis
2304576-1,STEAM_1:0:54518081,captainMo  * LeSports,TyLoo
2304576-1,STEAM_1:0:29807412,KJAERBYE,Astralis
2304576-1,STEAM_1:0:44000518,Attacker * LeSports,TyLoo
2304576-1,STEAM_1:1:26482259,fancySummer,TyLoo
2304576-2,STEAM_1:0:15208267,Xyp9x,Astralis
2304576-2,STEAM_1:0:29807412,KJAERBYE,Astralis
2304576-2,STEAM_1:0:13723968,DeV1Ce-,Astralis
2304576-2,STEAM_1:0:22294614,dupreeh,Astralis
2304576-2,STEAM_1:0:44000518,Attacker * LeSports,TyLoo
2304576-2,STEAM_1:1:26482259,fancySummer,TyLoo
2304576-2,STEAM_1:1:14582262,kArrigAnS,Astralis
2304576-2,STEAM_1:1:42565936,SOMEBODYxD,TyLoo
2304576-2,STEAM_1:1:84991308,DD * LeSports,TyLoo
2304576-2,STEAM_1:0:54518081,captainMo  * LeSports,TyLoo
2304577-0,STEAM_1:1:24443186,LOVEYY huomao.tv,VG.CyberZen
2304577-0,STEAM_1:0:32320034,ENVYUS kennyS,EnVyUS
2304577-0,STEAM_1:0:8987812,ENVYUS HappyV,EnVyUS
2304577-0,STEAM_1:1:22119311,ENVYUS DEVIL ,EnVyUS
2304577-0,STEAM_1:1:14739219,ENVYUS apEXmousse[F],EnVyUS
2304577-0,STEAM_1:0:1714628,ENVYUS SIXER,EnVyUS
2304577-0,STEAM_1:1:20893028,advent huomao.tv,VG.CyberZen
2304577-0,STEAM_1:0:49747096,zhokiNg huomao.tv,VG.CyberZen
2304577-0,STEAM_1:0:49747096,zhokiNg huomao.tv,VG.CyberZen
2304577-0,STEAM_1:0:20286443,tb HUOMAO.tv,VG.CyberZen
2304577-0,STEAM_1:1:63215426,Savageoh HUOMAO.tv,VG.CyberZen
2304577-1,STEAM_1:0:49747096,zhokiNg huomao.tv,VG.CyberZen
2304577-1,STEAM_1:1:22119311,ENVYUS DEVIL ,EnVyUS
2304577-1,STEAM_1:1:14739219,ENVYUS apEXmousse[F],EnVyUS
2304577-1,STEAM_1:0:32320034,ENVYUS kennyS,EnVyUS
2304577-1,STEAM_1:0:8987812,ENVYUS HappyV,EnVyUS
2304577-1,STEAM_1:0:1714628,ENVYUS SIXER,EnVyUS
2304577-1,STEAM_1:1:20893028,advent huomao.tv,VG.CyberZen
2304577-1,STEAM_1:0:20286443,tb HUOMAO.tv,VG.CyberZen
2304577-1,STEAM_1:1:63215426,Savageoh HUOMAO.tv,VG.CyberZen
2304577-1,STEAM_1:1:24443186,LOVEYY huomao.tv,VG.CyberZen
2304627-0,STEAM_1:1:10537862,Skadoodle,Cloud9
2304627-0,STEAM_1:0:19170485,wayLanderrrrrrrrrrrr,FlipSid3
2304627-0,STEAM_1:0:2257963,shroud,Cloud9
2304627-0,STEAM_1:1:26629068,B1ad3,FlipSid3
2304627-0,STEAM_1:0:26665464,$HARA-_-,FlipSid3
2304627-0,STEAM_1:1:2833630,markeloff,FlipSid3
2304627-0,STEAM_1:0:19369141,Stewie2K,Cloud9
2304627-0,STEAM_1:0:18366094,WorldEdit_ru,FlipSid3
2304627-0,STEAM_1:1:47302560,autimatic,Cloud9
2304627-0,STEAM_1:0:377643,n0thing,Cloud9
2304627-1,STEAM_1:1:26629068,B1ad3,FlipSid3
2304627-1,STEAM_1:0:19369141,Stewie2K,Cloud9
2304627-1,STEAM_1:1:10537862,Skadoodle,Cloud9
2304627-1,STEAM_1:1:2833630,markeloff,FlipSid3
2304627-1,STEAM_1:0:377643,n0thing,Cloud9
2304627-1,STEAM_1:0:26665464,Shara ;wf,FlipSid3
2304627-1,STEAM_1:0:2257963,shroud,Cloud9
2304627-1,STEAM_1:0:18366094,WorldEdit_ru,FlipSid3
2304627-1,STEAM_1:1:47302560,autimatic,Cloud9
2304627-1,STEAM_1:0:19170485,wayLanderrrrrrrrrrrr,FlipSid3
2304627-2,STEAM_1:0:19170485,wayLanderrrrrrrrrrrr,FlipSid3
2304627-2,STEAM_1:1:47302560,autimatic,Cloud9
2304627-2,STEAM_1:1:2833630,markeloff,FlipSid3
2304627-2,STEAM_1:1:26629068,B1ad3,FlipSid3
2304627-2,STEAM_1:0:2257963,shroud,Cloud9
2304627-2,STEAM_1:1:10537862,Skadoodle,Cloud9
2304627-2,STEAM_1:0:26665464,Shara ;wf,FlipSid3
2304627-2,STEAM_1:0:18366094,WorldEdit_ru,FlipSid3
2304627-2,STEAM_1:0:19369141,Stewie2K,Cloud9
2304627-2,STEAM_1:0:377643,n0thing,Cloud9
2304628-0,STEAM_1:0:13723968,DeV1Ce-,Astralis
2304628-0,STEAM_1:0:13112496,Xizt Xtrfy,Ninjas In Pyjamas
2304628-0,STEAM_1:0:22294614,dupreeh,Astralis
2304628-0,STEAM_1:0:29807412,KJAERBYE,Astralis
2304628-0,STEAM_1:0:46862,f0rest NOCCO,Ninjas In Pyjamas
2304628-0,STEAM_1:1:14582262,kArrigAnS,Astralis
2304628-0,STEAM_1:0:462986,MaikeleleRL DXRacer,Ninjas In Pyjamas
2304628-0,STEAM_1:0:15208267,Xyp9x,Astralis
2304628-0,STEAM_1:0:10885595,GeT_RiGhT-A- Kinguin,Ninjas In Pyjamas
2304628-0,STEAM_1:1:12147600,friberg Crucial,Ninjas In Pyjamas
2304628-1,STEAM_1:0:22294614,dupreeh,Astralis
2304628-1,STEAM_1:1:14582262,kArrigAnS,Astralis
2304628-1,STEAM_1:1:14582262,kArrigAnS,Astralis
2304628-1,STEAM_1:0:13723968,DeV1Ce-,Astralis
2304628-1,STEAM_1:0:29807412,KJAERBYE,Astralis
2304628-1,STEAM_1:0:15208267,Xyp9x,Astralis
2304628-1,STEAM_1:0:13112496,Xizt Xtrfy,Ninjas In Pyjamas
2304628-1,STEAM_1:1:12147600,friberg Crucial,Ninjas In Pyjamas
2304628-1,STEAM_1:0:10885595,GeT_RiGhT-A- Kinguin,Ninjas In Pyjamas
2304628-1,STEAM_1:0:462986,MaikeleleRL DXRacer,Ninjas In Pyjamas
2304628-1,STEAM_1:0:46862,f0rest NOCCO,Ninjas In Pyjamas
2304628-2,STEAM_1:0:10885595,GeT_RiGhT-A- Kinguin,Ninjas In Pyjamas
2304628-2,STEAM_1:0:29807412,KJAERBYE,Astralis
2304628-2,STEAM_1:0:22294614,dupreeh,Astralis
2304628-2,STEAM_1:0:13723968,DeV1Ce-,Astralis
2304628-2,STEAM_1:1:14582262,kArrigAnS,Astralis
2304628-2,STEAM_1:0:15208267,Xyp9x,Astralis
2304628-2,STEAM_1:0:462986,MaikeleleRL DXRacer,Ninjas In Pyjamas
2304628-2,STEAM_1:0:13112496,Xizt Xtrfy,Ninjas In Pyjamas
2304628-2,STEAM_1:0:46862,f0rest NOCCO,Ninjas In Pyjamas
2304628-2,STEAM_1:1:12147600,friberg Crucial,Ninjas In Pyjamas
2304629-0,STEAM_1:1:26992886,RpK -C-,G2.Esports
2304629-0,STEAM_1:0:8987812,ENVYUS HappyV,EnVyUS
2304629-0,STEAM_1:0:1714628,ENVYUS SIXER,EnVyUS
2304629-0,STEAM_1:0:32320034,ENVYUS kennyS,EnVyUS
2304629-0,STEAM_1:0:14251260,ScreaM,G2.Esports
2304629-0,STEAM_1:1:22119311,ENVYUS DEVIL ,EnVyUS
2304629-0,STEAM_1:1:23327283,shox,G2.Esports
2304629-0,STEAM_1:1:7160959,SMITHZZ,G2.Esports
2304629-0,STEAM_1:1:26514823,bodyy,G2.Esports
2304629-0,STEAM_1:1:14739219,ENVYUS apEXmousse[F],EnVyUS
2304629-1,STEAM_1:1:23327283,shox,G2.Esports
2304629-1,STEAM_1:0:1714628,ENVYUS SIXER,EnVyUS
2304629-1,STEAM_1:1:26992886,RpK -C-,G2.Esports
2304629-1,STEAM_1:1:7160959,SMITHZZ,G2.Esports
2304629-1,STEAM_1:0:14251260,ScreaM,G2.Esports
2304629-1,STEAM_1:0:8987812,ENVYUS HappyV,EnVyUS
2304629-1,STEAM_1:1:26514823,bodyy,G2.Esports
2304629-1,STEAM_1:0:32320034,ENVYUS kennyS,EnVyUS
2304629-1,STEAM_1:1:22119311,ENVYUS DEVIL ,EnVyUS
2304629-1,STEAM_1:1:14739219,ENVYUS apEXmousse[F],EnVyUS
2304630-0,STEAM_1:1:9701723,k0nfig <E>,dignitas
2304630-0,STEAM_1:1:12067445,MSL,dignitas
2304630-0,STEAM_1:1:11845461,Magisk <F>,dignitas
2304630-0,STEAM_1:1:17551991,RUBINO,dignitas
2304630-0,STEAM_1:1:9031157,cajunb,dignitas
2304630-0,STEAM_1:0:77332070,valde :>,Heroic
2304630-0,STEAM_1:0:16820307,Friis,Heroic
2304630-0,STEAM_1:0:429364,MODDII v_,Heroic
2304630-0,STEAM_1:1:25122646,gla1ve,Heroic
2304630-0,STEAM_1:1:14578668,Snappi GL DSP,Heroic
