/events/2637/iem-katowice-2017,03/05/2017,/team/6615/optic,325,11,2000
/events/2541/dreamhack-masters-las-vegas-2017,02/19/2017,/team/5378/virtuspro,769,1,200000
/events/2541/dreamhack-masters-las-vegas-2017,02/19/2017,/team/6137/sk,587,2,100000
/events/2541/dreamhack-masters-las-vegas-2017,02/19/2017,/team/6665/astralis,970,3,25000
/events/2541/dreamhack-masters-las-vegas-2017,02/19/2017,/team/7533/north,336,3,25000
/events/2541/dreamhack-masters-las-vegas-2017,02/19/2017,/team/4411/nip,361,5,15000
/events/2541/dreamhack-masters-las-vegas-2017,02/19/2017,/team/4494/mousesports,191,5,15000
/events/2541/dreamhack-masters-las-vegas-2017,02/19/2017,/team/4608/natus-vincere,414,5,15000
/events/2541/dreamhack-masters-las-vegas-2017,02/19/2017,/team/6651/gambit,316,5,15000
/events/2541/dreamhack-masters-las-vegas-2017,02/19/2017,/team/6615/optic,369,9,5000
/events/2541/dreamhack-masters-las-vegas-2017,02/19/2017,/team/4991/fnatic,249,9,5000
/events/2541/dreamhack-masters-las-vegas-2017,02/19/2017,/team/6667/faze,348,9,5000
/events/2541/dreamhack-masters-las-vegas-2017,02/19/2017,/team/5752/cloud9,240,9,5000
/events/2541/dreamhack-masters-las-vegas-2017,02/19/2017,/team/6211/renegades,80,13,5000
/events/2541/dreamhack-masters-las-vegas-2017,02/19/2017,/team/4863/tyloo,83,13,5000
/events/2541/dreamhack-masters-las-vegas-2017,02/19/2017,/team/5005/complexity,0,13,5000
/events/2541/dreamhack-masters-las-vegas-2017,02/19/2017,/team/7557/misfits,0,13,5000
/events/2649/assembly-winter-2017,02/04/2017,/team/7242/dizlown,0,1,8000
/events/2649/assembly-winter-2017,02/04/2017,/team/7397/outlaws,0,2,4000
/events/2649/assembly-winter-2017,02/04/2017,/team/5195/planetkey,0,3,1500
/events/2649/assembly-winter-2017,02/04/2017,/team/7585/rynnkkviikset,0,3,1500
/events/2649/assembly-winter-2017,02/04/2017,/team/4468/x6tence,0,5,0
/events/2649/assembly-winter-2017,02/04/2017,/team/6978/singularity,0,5,0
/events/2649/assembly-winter-2017,02/04/2017,/team/7331/igamecom,73,5,0
/events/2649/assembly-winter-2017,02/04/2017,/team/7434/conquer,0,5,0
/events/2649/assembly-winter-2017,02/04/2017,/team/6375/vexed,0,9,0
/events/2649/assembly-winter-2017,02/04/2017,/team/5596/platinium,0,9,0
/events/2649/assembly-winter-2017,02/04/2017,/team/5824/ratsoftheyear,0,9,0
/events/2649/assembly-winter-2017,02/04/2017,/team/6263/skitlite,0,9,0
/events/2649/assembly-winter-2017,02/04/2017,/team/4484/paranoia,0,13,0
/events/2649/assembly-winter-2017,02/04/2017,/team/6042/mnm,0,13,0
/events/2649/assembly-winter-2017,02/04/2017,/team/7578/ex-findictus,0,13,0
/events/2649/assembly-winter-2017,02/04/2017,/team/6369/dead-pixels,0,13,0
/events/2471/eleague-major-2017,01/29/2017,/team/6665/astralis,967,1,500000
/events/2471/eleague-major-2017,01/29/2017,/team/5378/virtuspro,611,2,150000
/events/2471/eleague-major-2017,01/29/2017,/team/6137/sk,773,3,70000
/events/2471/eleague-major-2017,01/29/2017,/team/4991/fnatic,135,3,70000
/events/2471/eleague-major-2017,01/29/2017,/team/4608/natus-vincere,348,5,35000
/events/2471/eleague-major-2017,01/29/2017,/team/6651/gambit,209,5,35000
/events/2471/eleague-major-2017,01/29/2017,/team/6667/faze,519,5,35000
/events/2471/eleague-major-2017,01/29/2017,/team/7533/north,560,5,35000
/events/2471/eleague-major-2017,01/29/2017,/team/5973/liquid,175,9,8750
/events/2471/eleague-major-2017,01/29/2017,/team/6902/godsent,190,9,8750
/events/2471/eleague-major-2017,01/29/2017,/team/5991/envyus,457,9,8750
/events/2471/eleague-major-2017,01/29/2017,/team/4494/mousesports,319,12,8750
/events/2471/eleague-major-2017,01/29/2017,/team/5995/g2,368,12,8750
/events/2471/eleague-major-2017,01/29/2017,/team/6615/optic,792,12,8750
/events/2471/eleague-major-2017,01/29/2017,/team/5310/hellraisers,153,15,8750
