2476,ESL Benelux Winter Championship 2016,0,0,0,0
2463,WESG 2016 Germany,0,0,0,0
2468,QuickShot Arena #24,0,0,0,0
2473,WESG 2016 Philippines,0,0,0,0
2474,WESG 2016 Canada,0,0,0,0
2462,WESG 2016 Northern Europe & Post CIS,0,0,0,0
2467,Kinguin for Charity with PayPal,0,0,1,0
2470,WESG 2016 India & South-East Asia,0,0,0,0
2469,WESG 2016 United States,0,0,1,0
2434,VSL Season 2,0,0,0,0
2421,Argentina Game Show 2016 Finals,0,0,0,0
2461,"WESG 2016 The UK, Ireland & Iceland ",0,0,0,0
2460,WESG 2016 Russia,0,0,0,0
2459,WESG 2016 Ukraine,0,0,0,0
2456,ROG MASTERS 2016 Southeast Asia Qualifier,0,0,0,0
2161,CSL 2016 Finals,0,0,1,0
2458,WESG 2016 Benelux,0,0,0,0
2435,Gfinity CS:GO Invitational 2016,0,0,1,0
2334,WESG 2016 Denmark,0,0,1,0
2455,WESG 2016 South Asia,0,0,0,0
2411,eXTREMESLAND Asia Finals 2016,0,0,1,0
2448,WESG 2016 Adriatica,0,0,0,0
2450,WCA WCC Russia Qualifier,0,0,0,0
2449,WESG 2016 Poland,0,0,1,0
2451,QuickShot Arena #23,0,0,0,0
2446,WESG 2016 Central Asia,0,0,0,0
2445,WESG 2016 France & Monaco,0,0,1,0
2440,WESG 2016 Norway,0,0,0,0
2444,Dust2.dk eOddset #2,0,0,0,0
2441,iBUYPOWER Invitational Fall 2016,0,0,1,0
2443,WESG 2016 Sweden,0,0,1,0
2442,ROG MASTERS 2016 East Asia Qualifier ,0,0,0,0
2439,King of the King,0,0,0,0
2438,WESG 2016 Iberia,0,0,0,0
2112,DreamHack ZOWIE Open Bucharest 2016,0,0,1,1
2432,Mr. Cat Masters Asian,0,0,1,0
2437,WESG 2016 South East Europe,0,0,0,0
2406,ELEAGUE Season 2 North America Closed Qualifier,0,0,1,0
2436,QuickShot Arena #22,0,0,0,0
2413,ESL One New York 2016 North America Qualifier,0,0,1,0
2405,ELEAGUE Season 2 North America Open Qualifier #3,0,0,0,0
2430,Gauntlet: Fight for the Crown,0,0,1,0
2404,ELEAGUE Season 2 North America Open Qualifier #2,0,0,0,0
2429,Fragadelphia 9,0,0,0,0
2389,Game Evolution,0,0,0,0
2427,EB Expo Sydney 2016 Qualifier #4,0,0,0,0
2426,EB Expo Sydney 2016 Qualifier #3,0,0,0,0
2403,ELEAGUE Season 2 North America Open Qualifier #1,0,0,1,0
2428,ROG MASTERS 2016 Oceania Qualifier,0,0,0,0
2425,EB Expo Sydney 2016 Qualifier #2,0,0,0,0
2424,EB Expo Sydney 2016 Qualifier #1,0,0,0,0
2420,ECS Season 2 NA Development League,0,0,1,0
2419,ECS Season 2 EU Development League,0,0,1,0
2418,Argentina Game Show 2016,0,0,0,0
2422,QuickShot Arena #21,0,0,0,0
2402,ELEAGUE Season 2 Europe Closed Qualifier,0,0,1,0
2325,SL i-League StarSeries Season 2 Finals,0,0,1,1
2397,EPICENTER: Moscow CIS Closed Qualifier,0,0,1,0
2401,ELEAGUE Season 2 Europe Open Qualifier #3,0,0,1,0
2400,ELEAGUE Season 2 Europe Open Qualifier #2,0,0,0,0
2412,ESL One New York 2016 Europe Qualifier,0,0,1,0
2351,Serbian First League S1 LAN Finals,0,0,0,0
2416,PGL National Division Season 2 Finals,0,0,0,0
2399,ELEAGUE Season 2 Europe Open Qualifier #1,0,0,1,0
2346,99Damage League Season 3,0,0,0,0
2417,WCA Season 2 China Finals,0,0,0,0
2379,ESWC 2016 Bulgaria,0,0,0,0
2391,Brasil Game Cup 2016,0,0,0,0
2408,Evetech Champions League 2016,0,0,0,0
2415,Esports Tunisian Cup 2016,0,0,0,0
2285,Northern Arena 2016 - Toronto,0,0,1,1
2414,CyberGamer Intermediate Season 8 Finals,0,0,0,0
2398,eXTREMESLAND China Finals,0,0,0,0
2395,EPICENTER: Moscow EU Closed Qualifier,0,0,1,0
2392,Insomnia 58,0,0,0,0
2394,EPICENTER: Moscow CIS Open Qualifier,0,0,0,0
2393,EPICENTER: Moscow EU Open Qualifier,0,0,1,0
2384,ECS Season 2 EU Development League Open Qualifier #4,0,0,1,0
2388,ESL Brazil Premier League #2,0,0,0,0
2387,Liga PRO GamersClub - AUG/16,0,0,0,0
2357,CyberPowerPC Summer 2016 Pro Series,0,0,1,0
2350,ESEA Season 22 Global Challenge,0,0,1,1
2324,Power-LAN 2016,0,0,1,1
2356,WESG 2016 Africa & Middle East Regional Finals,0,0,1,0
2386,ESL Australia & NZ Championship Season 2,0,0,0,0
2269,Global Offensive Champions League Season 4,0,0,1,0
2385,GROUND ZERO - Summer 2016,0,0,0,0
2383,ECS Season 2 EU Development League Open Qualifier #3,0,0,0,0
2382,DreamHack ZOWIE Open Bucharest 2016 Closed Qualifier,0,0,1,0
2381,TTU e-Sport Summer 2016,0,0,0,0
2343,ESL Meisterschaft Summer 2016 Finals,0,0,0,0
2320,CyberGamer Oceania eSports Masters Finals,0,0,0,0
2323,eSports Festival 2016,0,0,1,0
2380,Betway WCA 2016 EU Main Qualifier,0,0,1,0
2371,ESL Pro League Season 4 - North America Wild Card,0,0,1,0
2368,ESL Pro League Season 4 - North America,0,0,1,0
2369,ESL Pro League Season 4 - Europe,0,0,1,0
2370,ESL Pro League Season 4 - Europe Wild Card,0,0,1,0
2338,2016 D-Fire Lan Final,0,0,1,0
2375,WESG 2016 North & West Africa,0,0,0,0
2377,WESG 2016 Turkey,0,0,1,0
2376,WESG 2016 Middle East,0,0,0,0
2374,WESG 2016 South & East Africa,0,0,0,0
2373,ECS Season 2 EU Development League Open Qualifier #2,0,0,1,0
2372,ESL Australia  & NZ Championship Season 2 Open Qualifier,0,0,0,0
2366,ESEA Open Season 22 Oceania,0,0,0,0
2336,GTL Tecnofields 2016,0,0,0,0
2362,Liga PRO GamersClub - JUL/16,0,0,0,0
2364,SL i-League S2 Americas Qualifier,0,0,1,0
2361,ESEA Open Season 22 Brazil,0,0,0,0
2365,ESEA Open Season 22 South Africa,0,0,0,0
2349,World Championships 2016 European Qualifier,0,0,0,0
2358,ECS Season 2 EU Development League Open Qualifier #1,0,0,0,0
2360,ROG CS:GO Hong Kong Tournament,0,0,0,0
2359,ESEA Open Season 22 Asia,0,0,0,0
2314,ASUS ROG Summer 2016,0,0,1,0
2352,ESEA Premier Season 22 North America,0,0,1,0
2355,Peliliiga eSM 2016,0,0,1,0
2353,ESEA Premier Season 22 Europe,0,0,1,0
2348,Adrenaline Cyber League,0,0,1,0
2337,SL i-League S2 China Finals,0,0,1,0
2341,World Championships 2016 African Qualifier,0,0,0,0
2344,E-Sports Festival CS:GO Tournament Closed Qualifier,0,0,0,0
2339,ESL Brazil Premier League #1,0,0,0,0
2335,Betway Invitational,0,0,0,0
2330,ESWC 2016 South African Qualifier,0,0,0,0
2332,StarPrime CyborWars 2016,0,0,0,0
2331,World Championships 2016 North American Qualifier,0,0,0,0
2333,UnderDogs #4,0,0,0,0
2329,SL i-League S2 Europe Qualifier,0,0,1,0
2326,Stream.me Gauntlet EU #1,0,0,0,0
2327,GSL Baltics Samsung Open by Gameshow,0,0,0,0
2310,ESL Australia & NZ Championship Season 1 Finals,0,0,0,0
2322,King of Adria,0,0,0,0
2319,Pro Gamer League 2016 Summer Finals,0,0,1,0
2318,SL i-League S2 China Qualifier,0,0,0,0
1635,RGN Pro Series II NA Closed Qualifier,0,0,0,0
2321,WCA 2016 EU Closed Qualifier,0,0,1,0
2313,iBUYPOWER Invitational Summer 2016,0,0,1,0
2316,StarLadder Female Stars Championship,0,1,0,1
2317,GamePub 2016,0,0,0,0
2292,DreamHack Valencia 2016,0,0,0,1
2315,GG Masters,0,0,1,0
2312,Liga PRO GamersClub - JUN/16,0,0,0,0
2308,Game Show Open Season 4 Playoffs,0,0,0,0
2309,IGL Lan Final,0,0,1,0
2307,G-League Lan Final,0,0,1,0
2305,World Championships 2016 South American Qualifier,0,0,0,0
2062,ESL One Cologne 2016,0,0,1,1
2304,Infinity Coliseum LAN 33,0,0,0,0
2302,ESL UK Premiership Spring 2016 Finals,0,0,0,0
2301,CyberGamer Oceania eSports Masters,0,0,0,0
2303,VSL Season 1,0,0,0,0
2299,AlienTech CS:GO TiTans II Finals,0,0,0,0
2300,ESL National Championship France Summer 2016,0,0,0,0
2298,King of Nordic's Challenger Cup at DigitalityX,0,0,0,0
2288,NEA 2016 Finals ,0,0,1,0
2297,World Championships 2016 Oceanic Qualifier,0,0,0,0
2213,Sawik Showmatch,0,0,1,0
