2302788-0,1,Renegades,Liquid,3,9850,1200,1,0,7,1,3,4
2302788-0,16,Liquid,Renegades,3,10150,0,0,4,7,5,3,4
2302789-0,1,Renegades,Liquid,2,-10200,1200,0,0,6,4,4,3
2302789-0,16,Liquid,Renegades,2,-9850,-1800,1,3,5,6,3,4
2302791-0,1,Luminosity,Cloud9,3,7100,-600,0,0,11,6,2,3
2302791-0,16,Cloud9,Luminosity,2,-10500,0,2,0,6,4,3,4
2302792-0,1,Renegades,Cloud9,2,-9550,-600,0,0,7,3,3,4
2302792-0,16,Cloud9,Renegades,2,-9850,0,0,0,7,4,4,4
2302793-0,1,Renegades,Cloud9,3,10450,1500,1,0,7,6,3,3
2302793-0,16,Cloud9,Renegades,2,-10450,-1500,1,2,10,6,3,2
2302810-0,1,Luminosity,Liquid,3,9850,1800,0,0,1,1,5,4
2302810-0,16,Liquid,Luminosity,3,10450,900,0,1,6,5,3,4
2302810-1,1,Luminosity,Liquid,3,9850,1500,0,1,3,2,4,3
2302810-1,16,Liquid,Luminosity,3,7700,600,1,4,3,12,3,4
2302811-0,1,Renegades,Cloud9,3,6800,1200,0,0,6,6,4,3
2302811-0,16,Cloud9,Renegades,2,-10750,-1200,0,0,6,6,4,3
2302811-1,1,Cloud9,Renegades,2,-10750,-1800,1,0,7,3,3,4
2302811-1,16,Renegades,Cloud9,3,10150,2400,4,0,5,6,4,3
2302820-0,1,Luminosity,Cloud9,3,11350,900,1,0,5,4,3,4
2302820-0,16,Cloud9,Luminosity,3,7700,2100,1,0,8,2,4,4
2302882-0,1,NiP,OpTic Gaming,2,-10450,-1200,1,0,3,1,4,4
2302882-0,16,OpTic Gaming,NiP,3,9850,900,0,1,3,3,4,4
2302883-0,1,Ninjas in Pyjamas,OpTic,3,7400,1200,0,0,4,4,4,3
2302883-0,16,OpTic,Ninjas in Pyjamas,3,10450,1500,1,0,3,2,3,4
2302884-0,1,G2 eSports,Selfless,2,-9850,-600,0,0,3,4,4,4
2302884-0,16,Selfless,G2 eSports,3,10150,2400,0,0,10,2,6,4
2302885-0,1,Selfless,G2 eSports,2,-11700,-1200,0,0,8,3,3,4
2302885-0,16,G2 eSports,Selfless,2,-10450,-900,1,1,2,6,4,3
2302886-0,1,Ninjas in Pyjamas,G2 eSports,2,-10150,-600,0,0,4,1,4,5
2302886-0,16,G2 eSports,Ninjas in Pyjamas,2,-10150,-1200,1,0,8,2,4,4
2302887-0,1,G2 eSports,Ninjas in Pyjamas,3,10150,2400,1,0,2,3,4,3
2302887-0,16,Ninjas in Pyjamas,G2 eSports,3,10450,2400,2,0,6,1,4,5
2302888-0,1,G2 eSports,OpTic,2,-10450,-1200,0,0,3,1,4,4
2302888-0,16,OpTic,G2 eSports,2,-11100,-600,1,1,3,1,4,5
2302889-0,1,OpTic,G2 eSports,2,-10750,-2400,0,0,0,1,5,5
2302889-0,16,G2 eSports,OpTic,3,7100,300,2,1,5,1,3,4
2302891-0,1,Ninjas in Pyjamas,Selfless,3,10450,3000,0,0,1,5,5,4
2302891-0,16,Selfless,Ninjas in Pyjamas,2,-9550,0,0,0,7,2,4,4
2302892-0,1,OpTic,Selfless,2,-9850,-1200,1,0,2,5,4,5
2302892-0,16,Selfless,OpTic,3,6800,1500,3,0,5,2,5,4
2302893-0,1,Selfless,OpTic,2,-10450,-1800,0,0,6,1,4,4
2302893-0,16,OpTic,Selfless,3,7700,1800,1,1,3,6,4,4
2302911-0,1,Selfless,G2 eSports,3,10450,1800,0,0,7,2,4,4
2302911-0,16,G2 eSports,Selfless,2,-10450,-2400,0,2,1,6,5,5
2302911-1,1,G2 eSports,Selfless,2,-10750,-1200,2,0,1,8,4,3
2302911-1,16,Selfless,G2 eSports,2,-9850,-300,3,0,8,1,3,5
2302912-0,1,OpTic,Ninjas in Pyjamas,2,-10150,-1800,0,0,3,2,3,4
2302912-0,16,Ninjas in Pyjamas,OpTic,3,10150,3000,4,1,1,3,4,3
2302912-1,1,Ninjas in Pyjamas,OpTic,2,-10800,900,1,0,4,2,4,4
2302912-1,16,OpTic,Ninjas in Pyjamas,3,6800,900,1,0,4,2,4,4
2302912-2,1,Ninjas in Pyjamas,OpTic,2,-10150,0,0,0,1,4,5,3
2302912-2,16,OpTic,Ninjas in Pyjamas,3,9850,1500,1,0,4,3,4,4
2302913-0,1,Ninjas in Pyjamas,G2 eSports,3,7100,1200,1,0,3,2,4,4
2302913-0,16,G2 eSports,Ninjas in Pyjamas,3,7100,2100,3,0,3,1,4,4
2302913-1,1,Ninjas in Pyjamas,G2 eSports,2,-10150,-1800,0,0,1,1,5,5
2302913-1,16,G2 eSports,Ninjas in Pyjamas,3,10450,2100,1,0,6,3,4,4
2302976-0,1,Astralis,NRG,2,-10150,-1200,0,0,6,2,4,4
2302976-0,16,NRG,Astralis,3,9850,1500,1,1,3,3,3,3
2302977-0,1,Astralis,NRG,2,-9550,0,0,0,5,5,4,3
2302977-0,16,NRG,Astralis,3,10750,-1000,1,1,5,3,3,4
2302978-0,1,SK Gaming,CLG,2,-10750,-2400,0,0,3,0,4,5
2302978-0,16,CLG,SK Gaming,3,10450,3000,0,1,1,2,5,3
2302979-0,1,SK Gaming,CLG,3,7400,900,1,0,4,1,3,5
2302979-0,16,CLG,SK Gaming,3,7100,300,1,3,4,1,3,4
2302980-0,1,Astralis,CLG,2,-10150,-1200,0,0,2,1,5,4
2302980-0,16,CLG,Astralis,3,7400,600,0,0,7,3,3,5
2302981-0,1,Astralis,CLG,2,-10150,-600,0,0,5,1,4,4
2302981-0,16,CLG,Astralis,3,10150,900,1,3,1,2,4,5
2302982-0,1,SK Gaming,NRG,2,-10150,0,0,0,6,8,3,2
2302982-0,16,NRG,SK Gaming,3,9850,1500,0,1,5,4,4,3
2302984-0,1,Astralis,SK Gaming,3,7400,1500,0,1,4,2,4,3
2302984-0,16,SK Gaming,Astralis,2,-10450,-1500,3,0,6,1,3,5
2302986-0,1,SK Gaming,Astralis,2,-10800,0,0,0,0,1,5,5
2302986-0,16,Astralis,SK Gaming,2,-10750,-1200,1,0,5,4,4,3
2302987-0,1,NRG,CLG,3,10750,3000,0,0,1,3,5,4
2302987-0,16,CLG,NRG,2,-11400,-1200,1,0,5,2,3,4
2302988-0,1,NRG,CLG,2,-10150,-1200,0,0,7,1,3,4
2302988-0,16,CLG,NRG,2,-10750,-2700,1,1,7,3,3,4
2303014-0,1,NRG,Astralis,3,10450,1200,0,0,8,3,3,4
2303014-0,16,Astralis,NRG,2,-10450,-1500,1,3,8,5,3,3
2303014-1,1,NRG,Astralis,2,-10500,0,0,0,8,2,3,4
2303014-1,16,Astralis,NRG,3,6200,-300,1,0,7,3,3,4
2303015-0,1,CLG,SK Gaming,3,10450,1800,1,0,5,4,3,3
2303015-0,16,SK Gaming,CLG,2,-9850,-1800,0,4,2,3,4,4
2303015-1,1,SK Gaming,CLG,2,-10450,-1800,0,0,6,2,3,4
2303015-1,16,CLG,SK Gaming,2,-9550,-300,0,1,3,2,4,3
2303015-2,1,SK Gaming,CLG,3,10450,1200,0,0,5,2,3,4
2303015-2,16,CLG,SK Gaming,2,-9850,-600,1,3,5,3,3,3
2303027-0,1,CLG,Astralis,3,10450,1800,2,0,5,3,3,4
2303027-0,16,Astralis,CLG,3,8300,0,0,4,3,10,5,5
2303027-1,1,CLG,Astralis,2,-10750,-1800,1,0,4,3,4,4
2303027-1,16,Astralis,CLG,3,8900,1800,0,0,7,3,4,4
2303027-2,1,CLG,Astralis,2,-10450,-1800,1,0,5,3,3,4
2303027-2,16,Astralis,CLG,2,-10450,-2700,1,3,6,3,2,4
2303064-0,1,TSM,fnatic,3,7100,600,0,0,3,2,4,4
2303064-0,16,fnatic,TSM,3,10750,2400,2,0,4,0,3,5
2303065-0,1,TSM,fnatic,3,10450,1800,0,0,3,1,4,4
2303065-0,16,fnatic,TSM,3,10450,1800,2,3,5,5,3,4
2303066-0,1,dignitas,FaZe Clan,2,-9550,-1800,0,0,6,0,3,5
2303066-0,16,FaZe Clan,dignitas,2,-10450,-2400,0,4,3,8,4,4
2303067-0,1,dignitas,FaZe Clan,2,-10150,-1200,1,0,2,1,4,5
2303067-0,16,FaZe Clan,dignitas,2,-10450,-1500,0,1,4,0,4,4
2303068-0,1,fnatic,FaZe Clan,2,-10150,-1200,2,0,5,1,3,5
2303068-0,16,FaZe Clan,fnatic,3,10750,2700,1,0,2,1,4,4
2303069-0,1,fnatic,FaZe Clan,3,10450,1800,2,0,5,0,3,5
2303069-0,16,FaZe Clan,fnatic,3,10450,1500,1,3,3,1,4,4
2303070-0,1,FaZe Clan,TSM,3,6850,600,0,0,4,0,4,5
2303070-0,16,TSM,FaZe Clan,3,9550,0,0,0,4,4,4,5
2303071-0,1,TSM,FaZe Clan,2,-10150,-300,1,0,2,1,4,4
2303071-0,16,FaZe Clan,TSM,2,-10450,-1500,1,0,2,1,4,4
2303072-0,1,dignitas,fnatic,3,9550,600,0,0,3,1,4,4
2303072-0,16,fnatic,dignitas,3,11350,900,2,1,4,3,3,4
2303073-0,1,fnatic,dignitas,3,10150,1200,3,0,4,0,2,5
2303073-0,16,dignitas,fnatic,3,7400,1200,0,0,3,2,4,4
2303074-0,1,dignitas,TSM,2,-9850,-300,1,0,2,1,4,4
2303074-0,16,TSM,dignitas,2,-9850,-1200,1,2,1,8,4,4
2303075-0,1,TSM,dignitas,2,-9850,-1200,0,0,3,0,4,5
2303075-0,16,dignitas,TSM,3,10150,0,1,3,5,4,3,4
2303108-0,1,TSM,fnatic,3,7100,600,0,0,3,2,4,4
2303108-0,16,fnatic,TSM,2,-10150,-1500,1,1,2,0,4,5
2303108-1,1,fnatic,TSM,3,9850,1200,2,0,5,1,3,4
2303108-1,16,TSM,fnatic,3,7700,2400,0,0,3,1,4,4
2303108-2,1,fnatic,TSM,2,-11700,-1200,1,0,3,2,4,4
2303108-2,16,TSM,fnatic,3,7400,2400,2,0,3,1,4,4
2303109-0,1,FaZe Clan,dignitas,2,-10500,600,0,0,1,0,5,5
2303109-0,16,dignitas,FaZe Clan,2,-10450,-2700,1,1,1,4,4,5
2303109-1,1,dignitas,FaZe Clan,3,7400,1800,1,0,2,0,4,5
2303109-1,16,FaZe Clan,dignitas,3,9850,300,0,1,2,0,4,5
2303116-0,1,FaZe Clan,fnatic,3,11350,1800,0,0,3,2,4,4
2303116-0,16,fnatic,FaZe Clan,2,-10750,-3000,1,4,3,7,4,4
2303116-1,1,FaZe Clan,fnatic,3,7400,2400,0,0,0,1,5,3
2303116-1,16,fnatic,FaZe Clan,3,10750,-3800,2,2,4,3,3,5
2303150-0,1,Echo Fox,NaVi,2,-9850,-600,1,0,3,1,4,4
2303150-0,16,NaVi,Echo Fox,2,-10750,-2400,0,1,2,9,4,4
2303151-0,1,NaVi,Echo Fox,3,8000,2700,2,0,2,4,3,3
2303151-0,16,Echo Fox,NaVi,3,10150,600,0,0,7,2,3,4
2303152-0,1,FlipSid3,mousesports,3,10450,1500,1,0,5,3,3,4
2303152-0,16,mousesports,FlipSid3,3,10350,300,2,0,6,8,2,2
2303153-0,1,mousesports,FlipSid3,3,9850,1200,0,0,4,2,4,4
2303153-0,16,FlipSid3,mousesports,2,-9850,0,0,0,3,5,4,3
2303154-0,1,mousesports,NaVi,3,6800,0,1,0,6,2,2,4
2303154-0,16,NaVi,mousesports,3,10750,-3500,1,1,1,5,4,4
2303155-0,1,NaVi,mousesports,2,-10150,-900,1,1,3,1,4,4
2303155-0,16,mousesports,NaVi,2,-10450,-1800,0,0,4,1,4,4
2303156-0,1,Echo Fox,mousesports,2,-10450,-1200,2,0,3,5,3,3
2303156-0,16,mousesports,Echo Fox,3,10450,900,1,3,5,6,3,4
2303157-0,1,mousesports,Echo Fox,3,9550,0,1,0,5,4,2,4
2303157-0,16,Echo Fox,mousesports,3,7100,1200,3,0,1,3,3,4
2303158-0,1,NaVi,FlipSid3,2,-10450,-1200,2,0,3,1,3,4
2303158-0,16,FlipSid3,NaVi,3,10150,1200,0,0,3,1,4,4
2303159-0,1,NaVi,FlipSid3,3,10450,2100,2,0,4,5,3,3
2303159-0,16,FlipSid3,NaVi,2,-10800,1200,2,0,4,1,4,4
2303160-0,1,FlipSid3,Echo Fox,3,6800,1800,1,0,2,5,4,3
2303160-0,16,Echo Fox,FlipSid3,2,-10200,300,1,0,5,1,3,4
2303161-0,1,FlipSid3,Echo Fox,2,-10750,-2400,1,0,6,3,3,4
2303161-0,16,Echo Fox,FlipSid3,3,10150,2100,2,0,5,6,3,3
2303205-0,1,Echo Fox,NaVi,3,10150,1200,0,0,6,1,3,4
2303205-0,16,NaVi,Echo Fox,2,-10450,-3600,1,5,6,5,4,5
2303205-1,1,Echo Fox,NaVi,3,7400,1200,0,1,6,1,3,4
2303205-1,16,NaVi,Echo Fox,2,-10150,-1200,1,0,2,4,4,4
2303206-0,1,mousesports,FlipSid3,3,10750,1800,0,0,6,2,3,4
2303206-0,16,FlipSid3,mousesports,3,7700,1800,0,0,3,1,4,5
2303206-1,1,FlipSid3,mousesports,3,7100,900,1,0,4,2,3,4
2303206-1,16,mousesports,FlipSid3,2,-9850,2100,5,0,6,4,5,3
2303211-0,1,FlipSid3,NaVi,3,7400,1200,0,0,4,1,4,4
2303211-0,16,NaVi,FlipSid3,3,10750,-3800,2,2,3,8,3,2
2303211-1,1,FlipSid3,NaVi,3,10150,1800,0,0,2,1,5,5
2303211-1,16,NaVi,FlipSid3,2,-10450,-600,2,0,2,4,3,3
2303248-0,1,Virtus Pro,compLexity,2,-10150,-1200,0,0,9,1,3,4
2303248-0,16,compLexity,Virtus Pro,2,-9850,0,2,0,4,5,4,4
2303249-0,1,compLexity,Virtus Pro,3,10450,1500,1,0,5,5,3,4
2303249-0,16,Virtus Pro,compLexity,3,7100,1800,0,0,4,1,5,4
2303250-0,1,Gambit,EnVyUs,2,-10450,-2400,1,0,5,0,3,5
2303250-0,16,EnVyUs,Gambit,3,7400,900,0,1,3,3,4,4
2303251-0,1,EnVyUs,Gambit,3,9550,300,1,1,4,4,3,3
2303251-0,16,Gambit,EnVyUs,3,10150,1800,1,0,4,0,4,5
2303252-0,1,Virtus Pro,EnVyUs,2,-10750,-1800,0,0,6,2,4,4
2303252-0,16,EnVyUs,Virtus Pro,3,10450,1800,2,0,4,6,3,4
2303254-0,1,compLexity,EnVyUs,2,-9550,-600,0,0,3,2,4,4
2303254-0,16,EnVyUs,compLexity,3,7400,600,1,3,5,1,3,4
2303255-0,1,compLexity,EnVyUs,3,7400,600,0,1,6,1,3,4
2303255-0,16,EnVyUs,compLexity,3,9850,900,1,0,2,0,4,5
2303256-0,1,Virtus Pro,Gambit,2,-10750,-1200,0,0,7,6,4,3
2303256-0,16,Gambit,Virtus Pro,2,-9850,1200,2,0,6,8,4,3
2303257-0,1,Gambit,Virtus Pro,3,9850,0,0,0,7,4,3,4
2303257-0,16,Virtus Pro,Gambit,2,-10150,-600,2,0,11,2,3,4
2303258-0,1,compLexity,Gambit,3,7400,600,0,0,6,3,3,4
2303258-0,16,Gambit,compLexity,2,-10500,-1200,1,5,7,2,3,4
2303259-0,1,compLexity,Gambit,2,-10150,-900,1,0,1,2,4,4
2303259-0,16,Gambit,compLexity,3,6800,1800,4,0,7,1,3,4
2303287-0,1,compLexity,EnVyUs,3,10450,600,0,0,7,1,2,4
2303287-0,16,EnVyUs,compLexity,2,-9850,300,3,0,3,1,4,4
2303287-1,1,compLexity,EnVyUs,3,10750,1800,0,0,6,0,3,5
2303287-1,16,EnVyUs,compLexity,2,-10150,-600,1,0,3,1,4,4
2303288-0,1,Gambit,Virtus Pro,3,10150,1800,2,0,5,5,3,4
2303288-0,16,Virtus Pro,Gambit,3,7100,0,0,0,9,2,3,4
2303288-1,1,Virtus Pro,Gambit,2,-10450,-2400,0,0,9,2,3,4
2303288-1,16,Gambit,Virtus Pro,3,10450,2400,1,2,4,6,4,3
2303301-0,1,EnVyUs,Virtus Pro,3,10750,2100,1,0,5,5,3,4
2303301-0,16,Virtus Pro,EnVyUs,2,-9850,-1200,0,0,10,0,3,4
2303419-0,1,Renegades,FlipSid3,2,-10750,-1800,0,0,6,2,4,4
2303419-0,16,FlipSid3,Renegades,3,9850,600,0,0,3,4,4,4
2303419-1,1,Renegades,FlipSid3,2,-10750,-1200,0,0,6,5,4,3
2303419-1,16,FlipSid3,Renegades,3,7100,0,0,0,8,4,2,4
2303420-0,1,Virtus Pro,Gambit,3,10150,1200,1,0,9,3,3,4
2303420-0,16,Gambit,Virtus Pro,3,10450,1800,1,0,5,6,3,3
2303420-1,1,Gambit,Virtus Pro,2,-9850,600,0,0,4,8,4,3
2303420-1,16,Virtus Pro,Gambit,2,-10150,-2100,1,2,8,2,3,5
2303421-0,1,G2 Esports,mousesports,3,10150,2100,1,0,1,2,4,4
2303421-0,16,mousesports,G2 Esports,3,10450,600,2,3,4,1,2,5
2303421-1,1,mousesports,G2 Esports,3,7100,1500,1,0,1,2,4,4
2303421-1,16,G2 Esports,mousesports,3,7400,1200,2,2,4,9,4,4
2303421-2,1,G2 Esports,mousesports,3,7700,3000,1,0,4,2,4,4
2303421-2,16,mousesports,G2 Esports,3,10450,600,0,4,5,2,4,5
2303422-0,1,FaZe Clan,CLG,2,-10150,-900,1,0,1,1,4,5
2303422-0,16,CLG,FaZe Clan,3,10450,2700,3,0,4,0,4,5
2303422-1,1,CLG,FaZe Clan,3,9850,900,2,0,3,0,3,5
2303422-1,16,FaZe Clan,CLG,3,10150,1800,0,0,3,2,4,4
2303422-2,1,CLG,FaZe Clan,3,10150,600,0,0,5,1,3,5
2303422-2,16,FaZe Clan,CLG,3,10750,-2950,0,0,3,3,4,4
2303456-0,1,Renegades,Virtus Pro,2,-9550,-600,0,0,7,6,4,4
2303456-0,16,Virtus Pro,Renegades,2,-9550,-1200,0,0,9,5,3,4
2303456-1,1,Renegades,Virtus Pro,3,10450,1200,0,0,9,6,3,4
2303456-1,16,Virtus Pro,Renegades,3,9850,300,1,0,8,4,3,5
2303461-0,1,mousesports,FaZe Clan,3,10750,1800,0,0,5,2,3,4
2303461-0,16,FaZe Clan,mousesports,3,10450,3600,4,0,2,2,5,4
2303461-1,1,mousesports,FaZe Clan,2,-10150,-1200,0,0,6,1,3,4
2303461-1,16,FaZe Clan,mousesports,2,-10150,300,3,0,3,3,4,4
2303461-2,1,FaZe Clan,mousesports,2,-10150,-1200,0,0,4,4,4,4
2303461-2,16,mousesports,FaZe Clan,3,7400,900,1,0,4,1,3,3
2303523-0,1,fnatic,EnVyUs,2,-10150,-1200,0,0,0,0,5,5
2303523-0,16,EnVyUs,fnatic,3,9850,900,1,0,4,1,3,4
2303523-1,1,fnatic,EnVyUs,3,9550,0,2,0,5,1,2,4
2303523-1,16,EnVyUs,fnatic,3,9850,600,2,0,4,1,3,4
2303524-0,1,Cloud9,NaVi,2,-10150,-1200,0,2,8,2,3,3
2303524-0,16,NaVi,Cloud9,2,-10150,-1500,2,2,3,4,3,4
2303524-1,1,Cloud9,NaVi,3,9850,600,0,0,9,2,3,4
2303524-1,16,NaVi,Cloud9,3,7100,900,1,0,5,6,3,4
2303525-0,1,mousesports,Astralis,2,-10450,-1200,0,0,6,1,3,4
2303525-0,16,Astralis,mousesports,3,10150,1500,3,0,9,2,3,4
2303525-1,1,Astralis,mousesports,2,-9850,-1800,1,0,6,3,3,4
2303525-1,16,mousesports,Astralis,3,7100,300,0,1,6,2,3,4
2303526-0,1,Virtus Pro,Ninjas in Pyjamas,2,-9550,-1200,0,0,9,2,3,4
2303526-0,16,Ninjas in Pyjamas,Virtus Pro,3,10150,900,1,0,3,6,3,4
2303526-1,1,Ninjas in Pyjamas,Virtus Pro,3,10450,2100,1,0,2,5,4,4
2303526-1,16,Virtus Pro,Ninjas in Pyjamas,2,-9850,-300,1,0,11,2,3,4
2303594-0,1,NaVi,fnatic,2,-10750,-1800,1,0,4,1,4,4
2303594-0,16,fnatic,NaVi,3,10450,2400,0,2,5,2,5,3
2303594-1,1,fnatic,NaVi,2,-10150,-1800,0,0,3,0,4,5
2303594-1,16,NaVi,fnatic,3,7700,900,1,3,4,4,3,4
2303595-0,1,Virtus.pro,mousesports,3,7100,0,0,0,10,2,3,4
2303595-0,16,mousesports,Virtus.pro,3,7700,2700,3,0,5,5,4,4
2303595-1,1,mousesports,Virtus.pro,3,7700,1200,0,0,4,8,3,3
2303595-1,16,Virtus.pro,mousesports,2,-10450,-1800,1,0,10,2,2,4
2303676-0,1,fnatic,Virtus.pro,2,-10150,-600,0,0,4,8,4,3
2303676-0,16,Virtus.pro,fnatic,2,-10150,-1200,0,0,9,2,3,4
2303676-1,1,Virtus.pro,fnatic,3,10150,1200,1,0,10,1,2,4
2303676-1,16,fnatic,Virtus.pro,2,-10150,-600,1,0,7,5,4,4
2302432-0,1,SK Gaming,Tempo Storm,3,7100,1200,0,0,2,6,4,2
2302432-0,16,Tempo Storm,SK Gaming,3,10150,900,0,1,8,6,3,4
2302432-1,1,Tempo Storm,SK Gaming,3,7100,600,0,0,6,1,4,4
2302432-1,16,SK Gaming,Tempo Storm,3,7400,2100,3,0,3,7,4,3
2302433-0,1,Splyce,Virtus.pro,2,-10750,-1800,1,0,4,8,3,3
2302433-0,16,Virtus.pro,Splyce,3,7700,300,1,3,9,6,2,4
2302433-2,1,Splyce,Virtus.pro,3,10450,1800,1,0,4,8,3,3
2302433-2,16,Virtus.pro,Splyce,3,10150,300,1,1,9,3,2,4
2302434-0,1,Selfless,Team Dignitas,3,10150,1200,0,0,4,0,4,5
2302434-0,16,Team Dignitas,Selfless,2,-10150,0,2,0,3,3,4,4
2302434-1,1,Team Dignitas,Selfless,2,-10150,-1800,0,0,9,4,2,4
2302434-1,16,Selfless,Team Dignitas,2,-10450,-1800,1,0,7,3,3,5
2302435-0,1,OpTic Gaming,HellRaisers,2,-9850,600,0,0,0,5,5,3
2302435-0,16,HellRaisers,OpTic Gaming,2,-10750,-1500,1,1,2,1,4,3
2302435-1,1,OpTic Gaming,HellRaisers,3,10150,1800,0,0,3,5,4,3
2302435-1,16,HellRaisers,OpTic Gaming,2,-10450,-900,1,1,1,5,4,3
2302435-2,1,HellRaisers,OpTic Gaming,2,-9850,-600,1,0,2,1,4,4
2302435-2,16,OpTic Gaming,HellRaisers,2,-10500,300,1,0,1,1,4,4
2302436-0,1,SK Gaming,Selfless,2,-10150,0,0,0,3,6,4,3
2302436-0,16,Selfless,SK Gaming,3,7100,2400,4,0,4,1,5,4
2302436-1,1,Selfless,SK Gaming,3,5600,1200,0,0,4,1,4,3
2302436-1,16,SK Gaming,Selfless,2,-10450,-1800,0,2,3,4,4,4
2302452-0,1,Splyce,OpTic Gaming,3,7400,1800,2,0,2,1,3,4
2302452-0,16,OpTic Gaming,Splyce,2,-7450,-1800,1,2,1,1,4,3
2302452-1,1,Splyce,OpTic Gaming,2,-10150,0,0,0,3,4,4,3
2302452-1,16,OpTic Gaming,Splyce,2,-9550,-900,1,0,5,2,3,4
2302452-2,1,Splyce,OpTic Gaming,3,10150,1800,1,0,4,1,4,4
2302452-2,16,OpTic Gaming,Splyce,3,10750,34900,3,0,4,1,5,4
2302453-0,1,Virtus.pro,HellRaisers,3,10450,900,1,0,11,1,2,4
2302453-0,16,HellRaisers,Virtus.pro,3,10150,1800,1,1,2,6,4,3
2302453-1,1,Virtus.pro,HellRaisers,2,-10450,-1800,1,0,9,5,2,3
2302453-1,16,HellRaisers,Virtus.pro,2,-10150,-900,1,0,1,4,4,5
2302454-0,1,Team Dignitas,Tempo Storm,3,10450,1200,3,1,10,5,0,2
2302454-0,16,Tempo Storm,Team Dignitas,2,-11050,-71400,0,3,5,9,4,5
2302454-1,1,Team Dignitas,Tempo Storm,2,-10450,-1200,0,0,0,4,5,4
2302454-1,16,Tempo Storm,Team Dignitas,3,10150,-300,0,3,8,3,3,5
2302454-2,1,Tempo Storm,Team Dignitas,3,7700,1800,0,0,5,1,4,4
2302454-2,16,Team Dignitas,Tempo Storm,2,-10500,1200,2,0,5,7,3,3
2302455-0,1,Virtus.pro,OpTic Gaming,3,10450,1800,1,0,6,1,3,4
2302455-0,16,OpTic Gaming,Virtus.pro,2,-10800,-300,1,2,1,5,4,4
2302455-1,1,OpTic Gaming,Virtus.pro,3,9850,1800,0,0,0,7,5,4
2302455-1,16,Virtus.pro,OpTic Gaming,2,-10450,-2100,0,1,8,1,4,4
2302456-0,1,Team Dignitas,SK Gaming,2,-10750,-2400,1,0,6,1,2,4
2302456-0,16,SK Gaming,Team Dignitas,2,-9850,-3000,0,4,2,3,4,5
2302456-1,1,SK Gaming,Team Dignitas,2,-10500,-600,0,0,6,1,3,5
2302456-1,16,Team Dignitas,SK Gaming,2,-10450,-600,4,1,2,2,4,3
2302460-0,1,Virtus.pro,Tempo Storm,3,10150,900,1,0,9,4,3,3
2302460-0,16,Tempo Storm,Virtus.pro,2,-9850,300,1,0,5,5,4,4
2302460-1,1,Virtus.pro,Tempo Storm,3,9850,1500,1,0,8,7,3,2
2302460-1,16,Tempo Storm,Virtus.pro,3,7100,900,1,0,6,5,4,4
2302460-5,1,Virtus.pro,Tempo Storm,3,10750,2100,1,0,9,7,3,2
2302460-5,16,Tempo Storm,Virtus.pro,3,6500,1200,2,0,8,7,3,3
2302461-0,1,SK Gaming,HellRaisers,2,-10750,-1800,0,0,3,4,4,3
2302461-0,16,HellRaisers,SK Gaming,3,8300,600,2,0,4,1,3,4
2302461-2,1,HellRaisers,SK Gaming,2,-10150,-900,1,1,1,2,4,3
2302461-2,16,SK Gaming,HellRaisers,3,8000,44600,0,4,5,5,3,4
2302466-0,1,SK Gaming,Tempo Storm,3,9850,1800,0,0,6,9,3,1
2302466-0,16,Tempo Storm,SK Gaming,3,9850,0,1,4,7,1,3,4
2302466-1,1,SK Gaming,Tempo Storm,3,7400,1200,0,0,7,10,3,2
2302466-1,16,Tempo Storm,SK Gaming,2,-10150,-1200,0,1,9,2,3,3
2302466-2,1,SK Gaming,Tempo Storm,2,-9850,-600,0,0,6,6,3,3
2302466-2,16,Tempo Storm,SK Gaming,2,-11050,-83400,1,0,5,1,4,4
2302466-3,1,Tempo Storm,SK Gaming,2,-10500,300,0,1,6,2,4,3
2302466-3,16,SK Gaming,Tempo Storm,2,-10150,-900,0,1,3,7,4,3
2308756-0,1,BOF,TYLOO,3,10750,1800,0,0,7,4,3,4
2308756-0,16,TYLOO,BOF,2,-10450,-2700,0,1,2,3,5,5
2308756-1,1,TYLOO,BOF,2,-10750,-1200,0,1,5,3,4,2
2308756-1,16,BOF,TYLOO,3,6800,0,0,0,5,3,4,5
2308757-0,1,BOOT.ds,BOF,2,-9550,-600,0,0,6,3,3,4
2308757-0,16,BOF,BOOT.ds,2,-10450,-600,2,0,5,2,4,4
2308757-1,1,BOOT.ds,BOF,3,7100,1800,0,1,3,3,4,3
2308757-1,16,BOF,BOOT.ds,3,9550,1500,3,0,4,1,4,4
2308758-0,1,TYLOO,BOOT.ds,2,-10150,-1500,1,0,6,1,3,4
2308758-0,16,BOOT.ds,TYLOO,3,9550,-300,1,0,3,2,3,5
2308758-1,1,TYLOO,BOOT.ds,2,-10500,0,0,0,3,1,4,4
2308758-1,16,BOOT.ds,TYLOO,3,10150,1200,2,1,6,3,3,3
2308759-0,1,EFUTURE.DK,5Power,2,-10450,-2100,2,0,6,2,2,5
2308759-0,16,5Power,EFUTURE.DK,2,-10450,-300,2,1,4,2,4,3
2308759-1,1,5Power,EFUTURE.DK,3,7400,1800,0,0,5,1,4,4
2308759-1,16,EFUTURE.DK,5Power,3,10450,2700,3,1,1,3,3,4
2308759-2,1,EFUTURE.DK,5Power,3,7400,2100,1,1,1,3,4,4
2308759-2,16,5Power,EFUTURE.DK,2,-11350,-900,0,1,4,2,4,4
